id	name	kind
Biological Process::GO:0097049	motor neuron apoptotic process	Biological Process
Biological Process::GO:0097050	type B pancreatic cell apoptotic process	Biological Process
Biological Process::GO:0097051	establishment of protein localization to endoplasmic reticulum membrane	Biological Process
Biological Process::GO:0097052	L-kynurenine metabolic process	Biological Process
Biological Process::GO:0097053	L-kynurenine catabolic process	Biological Process
Biological Process::GO:0097055	agmatine biosynthetic process	Biological Process
Biological Process::GO:0097061	dendritic spine organization	Biological Process
Biological Process::GO:0097062	dendritic spine maintenance	Biological Process
Biological Process::GO:0097065	anterior head development	Biological Process
Biological Process::GO:0097066	response to thyroid hormone	Biological Process
Biological Process::GO:0097067	cellular response to thyroid hormone stimulus	Biological Process
Biological Process::GO:0097068	response to thyroxine	Biological Process
Biological Process::GO:0097069	cellular response to thyroxine stimulus	Biological Process
Biological Process::GO:0097070	ductus arteriosus closure	Biological Process
Biological Process::GO:0097084	vascular associated smooth muscle cell development	Biological Process
Biological Process::GO:0097089	methyl-branched fatty acid metabolic process	Biological Process
Biological Process::GO:0097090	presynaptic membrane organization	Biological Process
Biological Process::GO:0097091	synaptic vesicle clustering	Biological Process
Biological Process::GO:0097094	craniofacial suture morphogenesis	Biological Process
Biological Process::GO:0097101	blood vessel endothelial cell fate specification	Biological Process
Biological Process::GO:0097102	endothelial tip cell fate specification	Biological Process
Biological Process::GO:0097104	postsynaptic membrane assembly	Biological Process
Biological Process::GO:0097105	presynaptic membrane assembly	Biological Process
Biological Process::GO:0097106	postsynaptic density organization	Biological Process
Biological Process::GO:0097107	postsynaptic density assembly	Biological Process
Biological Process::GO:0097111	endoplasmic reticulum-Golgi intermediate compartment organization	Biological Process
Biological Process::GO:0097112	gamma-aminobutyric acid receptor clustering	Biological Process
Biological Process::GO:0097113	AMPA glutamate receptor clustering	Biological Process
Biological Process::GO:0097114	NMDA glutamate receptor clustering	Biological Process
Biological Process::GO:0097116	gephyrin clustering involved in postsynaptic density assembly	Biological Process
Biological Process::GO:0097118	neuroligin clustering involved in postsynaptic membrane assembly	Biological Process
Biological Process::GO:0097119	postsynaptic density protein 95 clustering	Biological Process
Biological Process::GO:0097120	receptor localization to synapse	Biological Process
Biological Process::GO:0097150	neuronal stem cell population maintenance	Biological Process
Biological Process::GO:0097151	positive regulation of inhibitory postsynaptic potential	Biological Process
Biological Process::GO:0097152	mesenchymal cell apoptotic process	Biological Process
Biological Process::GO:0097154	GABAergic neuron differentiation	Biological Process
Biological Process::GO:0097155	fasciculation of sensory neuron axon	Biological Process
Biological Process::GO:0097156	fasciculation of motor neuron axon	Biological Process
Biological Process::GO:0097164	ammonium ion metabolic process	Biological Process
Biological Process::GO:0097167	circadian regulation of translation	Biological Process
Biological Process::GO:0097176	epoxide metabolic process	Biological Process
Biological Process::GO:0097178	ruffle assembly	Biological Process
Biological Process::GO:0097186	amelogenesis	Biological Process
Biological Process::GO:0097187	dentinogenesis	Biological Process
Biological Process::GO:0097190	apoptotic signaling pathway	Biological Process
Biological Process::GO:0097191	extrinsic apoptotic signaling pathway	Biological Process
Biological Process::GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	Biological Process
Biological Process::GO:0097193	intrinsic apoptotic signaling pathway	Biological Process
Biological Process::GO:0097194	execution phase of apoptosis	Biological Process
Biological Process::GO:0097195	pilomotor reflex	Biological Process
Biological Process::GO:0097202	activation of cysteine-type endopeptidase activity	Biological Process
Biological Process::GO:0097205	renal filtration	Biological Process
Biological Process::GO:0097210	response to gonadotropin-releasing hormone	Biological Process
Biological Process::GO:0097211	cellular response to gonadotropin-releasing hormone	Biological Process
Biological Process::GO:0097212	lysosomal membrane organization	Biological Process
Biological Process::GO:0097213	regulation of lysosomal membrane permeability	Biological Process
Biological Process::GO:0097214	positive regulation of lysosomal membrane permeability	Biological Process
Biological Process::GO:0097237	cellular response to toxic substance	Biological Process
Biological Process::GO:0097240	chromosome attachment to the nuclear envelope	Biological Process
Biological Process::GO:0097241	hematopoietic stem cell migration to bone marrow	Biological Process
Biological Process::GO:0097242	amyloid-beta clearance	Biological Process
Biological Process::GO:0097250	mitochondrial respirasome assembly	Biological Process
Biological Process::GO:0097252	oligodendrocyte apoptotic process	Biological Process
Biological Process::GO:0097254	renal tubular secretion	Biological Process
Biological Process::GO:0097264	self proteolysis	Biological Process
Biological Process::GO:0097267	omega-hydroxylase P450 pathway	Biological Process
Biological Process::GO:0097272	ammonium homeostasis	Biological Process
Biological Process::GO:0097278	complement-dependent cytotoxicity	Biological Process
Biological Process::GO:0097284	hepatocyte apoptotic process	Biological Process
Biological Process::GO:0097291	renal phosphate ion absorption	Biological Process
Biological Process::GO:0097292	XMP metabolic process	Biological Process
Biological Process::GO:0097293	XMP biosynthetic process	Biological Process
Biological Process::GO:0097294	'de novo' XMP biosynthetic process	Biological Process
Biological Process::GO:0097300	programmed necrotic cell death	Biological Process
Biological Process::GO:0097305	response to alcohol	Biological Process
Biological Process::GO:0097306	cellular response to alcohol	Biological Process
Biological Process::GO:0097320	plasma membrane tubulation	Biological Process
Biological Process::GO:0097324	melanocyte migration	Biological Process
Biological Process::GO:0097325	melanocyte proliferation	Biological Process
Biological Process::GO:0097340	inhibition of cysteine-type endopeptidase activity	Biological Process
Biological Process::GO:0097341	zymogen inhibition	Biological Process
Biological Process::GO:0097343	ripoptosome assembly	Biological Process
Biological Process::GO:0097345	mitochondrial outer membrane permeabilization	Biological Process
Biological Process::GO:0097350	neutrophil clearance	Biological Process
Biological Process::GO:0097352	autophagosome maturation	Biological Process
Biological Process::GO:0097354	prenylation	Biological Process
Biological Process::GO:0097355	protein localization to heterochromatin	Biological Process
Biological Process::GO:0097359	UDP-glucosylation	Biological Process
Biological Process::GO:0097368	establishment of Sertoli cell barrier	Biological Process
Biological Process::GO:0097374	sensory neuron axon guidance	Biological Process
Biological Process::GO:0097376	interneuron axon guidance	Biological Process
Biological Process::GO:0097377	spinal cord interneuron axon guidance	Biological Process
Biological Process::GO:0097378	dorsal spinal cord interneuron axon guidance	Biological Process
Biological Process::GO:0097384	cellular lipid biosynthetic process	Biological Process
Biological Process::GO:0097396	response to interleukin-17	Biological Process
Biological Process::GO:0097398	cellular response to interleukin-17	Biological Process
Biological Process::GO:0097400	interleukin-17-mediated signaling pathway	Biological Process
Biological Process::GO:0097401	synaptic vesicle lumen acidification	Biological Process
Biological Process::GO:0097402	neuroblast migration	Biological Process
Biological Process::GO:0097403	cellular response to raffinose	Biological Process
Biological Process::GO:0097411	hypoxia-inducible factor-1alpha signaling pathway	Biological Process
Biological Process::GO:0097421	liver regeneration	Biological Process
Biological Process::GO:0097428	protein maturation by iron-sulfur cluster transfer	Biological Process
Biological Process::GO:0097435	supramolecular fiber organization	Biological Process
Biological Process::GO:0097466	ubiquitin-dependent glycoprotein ERAD pathway	Biological Process
Biological Process::GO:0097468	programmed cell death in response to reactive oxygen species	Biological Process
Biological Process::GO:0097473	retinal rod cell apoptotic process	Biological Process
Biological Process::GO:0097474	retinal cone cell apoptotic process	Biological Process
Biological Process::GO:0097475	motor neuron migration	Biological Process
Biological Process::GO:0097476	spinal cord motor neuron migration	Biological Process
Biological Process::GO:0097477	lateral motor column neuron migration	Biological Process
Biological Process::GO:0097479	synaptic vesicle localization	Biological Process
Biological Process::GO:0097484	dendrite extension	Biological Process
Biological Process::GO:0097485	neuron projection guidance	Biological Process
Biological Process::GO:0097490	sympathetic neuron projection extension	Biological Process
Biological Process::GO:0097491	sympathetic neuron projection guidance	Biological Process
Biological Process::GO:0097492	sympathetic neuron axon guidance	Biological Process
Biological Process::GO:0097494	regulation of vesicle size	Biological Process
Biological Process::GO:0097498	endothelial tube lumen extension	Biological Process
Biological Process::GO:0097499	protein localization to non-motile cilium	Biological Process
Biological Process::GO:0097500	receptor localization to non-motile cilium	Biological Process
Biological Process::GO:0097501	stress response to metal ion	Biological Process
Biological Process::GO:0097502	mannosylation	Biological Process
Biological Process::GO:0097503	sialylation	Biological Process
Biological Process::GO:0097527	necroptotic signaling pathway	Biological Process
Biological Process::GO:0097528	execution phase of necroptosis	Biological Process
Biological Process::GO:0097529	myeloid leukocyte migration	Biological Process
Biological Process::GO:0097530	granulocyte migration	Biological Process
Biological Process::GO:0097531	mast cell migration	Biological Process
Biological Process::GO:0097532	stress response to acid chemical	Biological Process
Biological Process::GO:0097533	cellular stress response to acid chemical	Biological Process
Biological Process::GO:0097534	lymphoid lineage cell migration	Biological Process
Biological Process::GO:0097535	lymphoid lineage cell migration into thymus	Biological Process
Biological Process::GO:0097536	thymus epithelium morphogenesis	Biological Process
Biological Process::GO:0097553	calcium ion transmembrane import into cytosol	Biological Process
Biological Process::GO:0097576	vacuole fusion	Biological Process
Biological Process::GO:0097577	sequestering of iron ion	Biological Process
Biological Process::GO:0097581	lamellipodium organization	Biological Process
Biological Process::GO:0097601	retina blood vessel maintenance	Biological Process
Biological Process::GO:0097623	potassium ion export across plasma membrane	Biological Process
Biological Process::GO:0097638	L-arginine import across plasma membrane	Biological Process
Biological Process::GO:0097646	calcitonin family receptor signaling pathway	Biological Process
Biological Process::GO:0097647	amylin receptor signaling pathway	Biological Process
Biological Process::GO:0097680	double-strand break repair via classical nonhomologous end joining	Biological Process
Biological Process::GO:0097681	double-strand break repair via alternative nonhomologous end joining	Biological Process
Biological Process::GO:0097688	glutamate receptor clustering	Biological Process
Biological Process::GO:0097694	establishment of RNA localization to telomere	Biological Process
Biological Process::GO:0097695	establishment of protein-containing complex localization to telomere	Biological Process
Biological Process::GO:0097696	cell surface receptor signaling pathway via STAT	Biological Process
Biological Process::GO:0097709	connective tissue replacement	Biological Process
Biological Process::GO:0097711	ciliary basal body-plasma membrane docking	Biological Process
Biological Process::GO:0097719	neural tissue regeneration	Biological Process
Biological Process::GO:0097720	calcineurin-mediated signaling	Biological Process
Biological Process::GO:0097722	sperm motility	Biological Process
Biological Process::GO:0097734	extracellular exosome biogenesis	Biological Process
Biological Process::GO:0097742	de novo centriole assembly	Biological Process
Biological Process::GO:0097744	renal urate salt excretion	Biological Process
Biological Process::GO:0097745	mitochondrial tRNA 5'-end processing	Biological Process
Biological Process::GO:0097746	blood vessel diameter maintenance	Biological Process
Biological Process::GO:0097749	membrane tubulation	Biological Process
Biological Process::GO:0097750	endosome membrane tubulation	Biological Process
Biological Process::GO:0097752	regulation of DNA stability	Biological Process
Biological Process::GO:0098508	endothelial to hematopoietic transition	Biological Process
Biological Process::GO:0098528	skeletal muscle fiber differentiation	Biological Process
Biological Process::GO:0098534	centriole assembly	Biological Process
Biological Process::GO:0098535	de novo centriole assembly involved in multi-ciliated epithelial cell differentiation	Biological Process
Biological Process::GO:0098543	detection of other organism	Biological Process
Biological Process::GO:0098581	detection of external biotic stimulus	Biological Process
Biological Process::GO:0098583	learned vocalization behavior	Biological Process
Biological Process::GO:0098586	cellular response to virus	Biological Process
Biological Process::GO:0098596	imitative learning	Biological Process
Biological Process::GO:0098597	observational learning	Biological Process
Biological Process::GO:0098598	learned vocalization behavior or vocal learning	Biological Process
Biological Process::GO:0098609	cell-cell adhesion	Biological Process
Biological Process::GO:0098629	trans-Golgi network membrane organization	Biological Process
Biological Process::GO:0098655	monoatomic cation transmembrane transport	Biological Process
Biological Process::GO:0098656	monoatomic anion transmembrane transport	Biological Process
Biological Process::GO:0098657	import into cell	Biological Process
Biological Process::GO:0098658	inorganic anion import across plasma membrane	Biological Process
Biological Process::GO:0098659	inorganic cation import across plasma membrane	Biological Process
Biological Process::GO:0098660	inorganic ion transmembrane transport	Biological Process
Biological Process::GO:0098661	inorganic anion transmembrane transport	Biological Process
Biological Process::GO:0098662	inorganic cation transmembrane transport	Biological Process
Biological Process::GO:0098664	G protein-coupled serotonin receptor signaling pathway	Biological Process
Biological Process::GO:0098693	regulation of synaptic vesicle cycle	Biological Process
Biological Process::GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	Biological Process
Biological Process::GO:0098698	postsynaptic specialization assembly	Biological Process
Biological Process::GO:0098700	neurotransmitter loading into synaptic vesicle	Biological Process
Biological Process::GO:0098703	calcium ion import across plasma membrane	Biological Process
Biological Process::GO:0098704	carbohydrate import across plasma membrane	Biological Process
Biological Process::GO:0098708	glucose import across plasma membrane	Biological Process
Biological Process::GO:0098711	iron ion import across plasma membrane	Biological Process
Biological Process::GO:0098712	L-glutamate import across plasma membrane	Biological Process
Biological Process::GO:0098718	serine import across plasma membrane	Biological Process
Biological Process::GO:0098719	sodium ion import across plasma membrane	Biological Process
Biological Process::GO:0098722	asymmetric stem cell division	Biological Process
Biological Process::GO:0098727	maintenance of cell number	Biological Process
Biological Process::GO:0098728	germline stem cell asymmetric division	Biological Process
Biological Process::GO:0098732	macromolecule deacylation	Biological Process
Biological Process::GO:0098734	macromolecule depalmitoylation	Biological Process
Biological Process::GO:0098735	positive regulation of the force of heart contraction	Biological Process
Biological Process::GO:0098739	import across plasma membrane	Biological Process
Biological Process::GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	Biological Process
Biological Process::GO:0098743	cell aggregation	Biological Process
Biological Process::GO:0098749	cerebellar neuron development	Biological Process
Biological Process::GO:0098751	bone cell development	Biological Process
Biological Process::GO:0098754	detoxification	Biological Process
Biological Process::GO:0098758	response to interleukin-8	Biological Process
Biological Process::GO:0098759	cellular response to interleukin-8	Biological Process
Biological Process::GO:0098760	response to interleukin-7	Biological Process
Biological Process::GO:0098761	cellular response to interleukin-7	Biological Process
Biological Process::GO:0098763	mitotic cell cycle phase	Biological Process
Biological Process::GO:0098771	inorganic ion homeostasis	Biological Process
Biological Process::GO:0098773	skin epidermis development	Biological Process
Biological Process::GO:0098779	positive regulation of mitophagy in response to mitochondrial depolarization	Biological Process
Biological Process::GO:0098780	response to mitochondrial depolarisation	Biological Process
Biological Process::GO:0098792	xenophagy	Biological Process
Biological Process::GO:0098795	global gene silencing by mRNA cleavage	Biological Process
Biological Process::GO:0098801	regulation of renal system process	Biological Process
Biological Process::GO:0098810	neurotransmitter reuptake	Biological Process
Biological Process::GO:0098813	nuclear chromosome segregation	Biological Process
Biological Process::GO:0098814	spontaneous synaptic transmission	Biological Process
Biological Process::GO:0098815	modulation of excitatory postsynaptic potential	Biological Process
Biological Process::GO:0098828	modulation of inhibitory postsynaptic potential	Biological Process
Biological Process::GO:0098838	folate transmembrane transport	Biological Process
Biological Process::GO:0098840	protein transport along microtubule	Biological Process
Biological Process::GO:0098849	cellular detoxification of cadmium ion	Biological Process
Biological Process::GO:0098856	intestinal lipid absorption	Biological Process
Biological Process::GO:0098868	bone growth	Biological Process
Biological Process::GO:0098869	cellular oxidant detoxification	Biological Process
Biological Process::GO:0098870	action potential propagation	Biological Process
Biological Process::GO:0098876	vesicle-mediated transport to the plasma membrane	Biological Process
Biological Process::GO:0098877	neurotransmitter receptor transport to plasma membrane	Biological Process
Biological Process::GO:0098880	maintenance of postsynaptic specialization structure	Biological Process
Biological Process::GO:0098883	synapse pruning	Biological Process
Biological Process::GO:0098884	postsynaptic neurotransmitter receptor internalization	Biological Process
Biological Process::GO:0098885	modification of postsynaptic actin cytoskeleton	Biological Process
Biological Process::GO:0098886	modification of dendritic spine	Biological Process
Biological Process::GO:0098887	neurotransmitter receptor transport, endosome to postsynaptic membrane	Biological Process
Biological Process::GO:0098900	regulation of action potential	Biological Process
Biological Process::GO:0098901	regulation of cardiac muscle cell action potential	Biological Process
Biological Process::GO:0098902	regulation of membrane depolarization during action potential	Biological Process
Biological Process::GO:0098903	regulation of membrane repolarization during action potential	Biological Process
Biological Process::GO:0098904	regulation of AV node cell action potential	Biological Process
Biological Process::GO:0098905	regulation of bundle of His cell action potential	Biological Process
Biological Process::GO:0098907	regulation of SA node cell action potential	Biological Process
Biological Process::GO:0098908	regulation of neuronal action potential	Biological Process
Biological Process::GO:0098909	regulation of cardiac muscle cell action potential involved in regulation of contraction	Biological Process
Biological Process::GO:0098910	regulation of atrial cardiac muscle cell action potential	Biological Process
Biological Process::GO:0098911	regulation of ventricular cardiac muscle cell action potential	Biological Process
Biological Process::GO:0098912	membrane depolarization during atrial cardiac muscle cell action potential	Biological Process
Biological Process::GO:0098914	membrane repolarization during atrial cardiac muscle cell action potential	Biological Process
Biological Process::GO:0098915	membrane repolarization during ventricular cardiac muscle cell action potential	Biological Process
Biological Process::GO:0098916	anterograde trans-synaptic signaling	Biological Process
Biological Process::GO:0098917	retrograde trans-synaptic signaling	Biological Process
Biological Process::GO:0098920	retrograde trans-synaptic signaling by lipid	Biological Process
Biological Process::GO:0098921	retrograde trans-synaptic signaling by endocannabinoid	Biological Process
Biological Process::GO:0098926	postsynaptic signal transduction	Biological Process
Biological Process::GO:0098927	vesicle-mediated transport between endosomal compartments	Biological Process
Biological Process::GO:0098928	presynaptic signal transduction	Biological Process
Biological Process::GO:0098930	axonal transport	Biological Process
Biological Process::GO:0098935	dendritic transport	Biological Process
Biological Process::GO:0098937	anterograde dendritic transport	Biological Process
Biological Process::GO:0098942	retrograde trans-synaptic signaling by trans-synaptic protein complex	Biological Process
Biological Process::GO:0098943	neurotransmitter receptor transport, postsynaptic endosome to lysosome	Biological Process
Biological Process::GO:0098953	receptor diffusion trapping	Biological Process
Biological Process::GO:0098957	anterograde axonal transport of mitochondrion	Biological Process
Biological Process::GO:0098958	retrograde axonal transport of mitochondrion	Biological Process
Biological Process::GO:0098961	dendritic transport of ribonucleoprotein complex	Biological Process
Biological Process::GO:0098962	regulation of postsynaptic neurotransmitter receptor activity	Biological Process
Biological Process::GO:0098963	dendritic transport of messenger ribonucleoprotein complex	Biological Process
Biological Process::GO:0098964	anterograde dendritic transport of messenger ribonucleoprotein complex	Biological Process
Biological Process::GO:0098967	exocytic insertion of neurotransmitter receptor to postsynaptic membrane	Biological Process
Biological Process::GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome	Biological Process
Biological Process::GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	Biological Process
Biological Process::GO:0098970	postsynaptic neurotransmitter receptor diffusion trapping	Biological Process
Biological Process::GO:0098971	anterograde dendritic transport of neurotransmitter receptor complex	Biological Process
Biological Process::GO:0098974	postsynaptic actin cytoskeleton organization	Biological Process
Biological Process::GO:0098976	excitatory chemical synaptic transmission	Biological Process
Biological Process::GO:0098977	inhibitory chemical synaptic transmission	Biological Process
Biological Process::GO:0098989	NMDA selective glutamate receptor signaling pathway	Biological Process
Biological Process::GO:0098990	AMPA selective glutamate receptor signaling pathway	Biological Process
Biological Process::GO:0099003	vesicle-mediated transport in synapse	Biological Process
Biological Process::GO:0099004	calmodulin dependent kinase signaling pathway	Biological Process
Biological Process::GO:0099010	modification of postsynaptic structure	Biological Process
Biological Process::GO:0099011	neuronal dense core vesicle exocytosis	Biological Process
Biological Process::GO:0099022	vesicle tethering	Biological Process
Biological Process::GO:0099024	plasma membrane invagination	Biological Process
Biological Process::GO:0099039	sphingolipid translocation	Biological Process
Biological Process::GO:0099041	vesicle tethering to Golgi	Biological Process
Biological Process::GO:0099044	vesicle tethering to endoplasmic reticulum	Biological Process
Biological Process::GO:0099046	clearance of foreign intracellular nucleic acids	Biological Process
Biological Process::GO:0099050	vesicle scission	Biological Process
Biological Process::GO:0099054	presynapse assembly	Biological Process
Biological Process::GO:0099068	postsynapse assembly	Biological Process
Biological Process::GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	Biological Process
Biological Process::GO:0099074	mitochondrion to lysosome vesicle-mediated transport	Biological Process
Biological Process::GO:0099075	mitochondrion-derived vesicle mediated transport	Biological Process
Biological Process::GO:0099084	postsynaptic specialization organization	Biological Process
Biological Process::GO:0099093	calcium export from the mitochondrion	Biological Process
Biological Process::GO:0099105	ion channel modulating, G protein-coupled receptor signaling pathway	Biological Process
Biological Process::GO:0099111	microtubule-based transport	Biological Process
Biological Process::GO:0099116	tRNA 5'-end processing	Biological Process
Biological Process::GO:0099118	microtubule-based protein transport	Biological Process
Biological Process::GO:0099140	presynaptic actin cytoskeleton organization	Biological Process
Biological Process::GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization	Biological Process
Biological Process::GO:0099150	regulation of postsynaptic specialization assembly	Biological Process
Biological Process::GO:0099151	regulation of postsynaptic density assembly	Biological Process
Biological Process::GO:0099152	regulation of neurotransmitter receptor transport, endosome to postsynaptic membrane	Biological Process
Biological Process::GO:0099159	regulation of modification of postsynaptic structure	Biological Process
Biological Process::GO:0099163	synaptic signaling by nitric oxide	Biological Process
Biological Process::GO:0099170	postsynaptic modulation of chemical synaptic transmission	Biological Process
Biological Process::GO:0099171	presynaptic modulation of chemical synaptic transmission	Biological Process
Biological Process::GO:0099172	presynapse organization	Biological Process
Biological Process::GO:0099173	postsynapse organization	Biological Process
Biological Process::GO:0099174	regulation of presynapse organization	Biological Process
Biological Process::GO:0099175	regulation of postsynapse organization	Biological Process
Biological Process::GO:0099177	regulation of trans-synaptic signaling	Biological Process
Biological Process::GO:0099178	regulation of retrograde trans-synaptic signaling by endocanabinoid	Biological Process
Biological Process::GO:0099179	regulation of synaptic membrane adhesion	Biological Process
Biological Process::GO:0099180	zinc ion import into synaptic vesicle	Biological Process
Biological Process::GO:0099183	trans-synaptic signaling by BDNF, modulating synaptic transmission	Biological Process
Biological Process::GO:0099185	postsynaptic intermediate filament cytoskeleton organization	Biological Process
Biological Process::GO:0099187	presynaptic cytoskeleton organization	Biological Process
Biological Process::GO:0099188	postsynaptic cytoskeleton organization	Biological Process
Biological Process::GO:0099191	trans-synaptic signaling by BDNF	Biological Process
Biological Process::GO:0099500	vesicle fusion to plasma membrane	Biological Process
Biological Process::GO:0099502	calcium-dependent activation of synaptic vesicle fusion	Biological Process
Biological Process::GO:0099504	synaptic vesicle cycle	Biological Process
Biological Process::GO:0099505	regulation of presynaptic membrane potential	Biological Process
Biological Process::GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	Biological Process
Biological Process::GO:0099514	synaptic vesicle cytoskeletal transport	Biological Process
Biological Process::GO:0099515	actin filament-based transport	Biological Process
Biological Process::GO:0099517	synaptic vesicle transport along microtubule	Biological Process
Biological Process::GO:0099518	vesicle cytoskeletal trafficking	Biological Process
Biological Process::GO:0099519	dense core granule cytoskeletal transport	Biological Process
Biological Process::GO:0099525	presynaptic dense core vesicle exocytosis	Biological Process
Biological Process::GO:0099526	presynapse to nucleus signaling pathway	Biological Process
Biological Process::GO:0099527	postsynapse to nucleus signaling pathway	Biological Process
Biological Process::GO:0099532	synaptic vesicle endosomal processing	Biological Process
Biological Process::GO:0099536	synaptic signaling	Biological Process
Biological Process::GO:0099537	trans-synaptic signaling	Biological Process
Biological Process::GO:0099538	synaptic signaling via neuropeptide	Biological Process
Biological Process::GO:0099541	trans-synaptic signaling by lipid	Biological Process
Biological Process::GO:0099542	trans-synaptic signaling by endocannabinoid	Biological Process
Biological Process::GO:0099543	trans-synaptic signaling by soluble gas	Biological Process
Biological Process::GO:0099545	trans-synaptic signaling by trans-synaptic complex	Biological Process
Biological Process::GO:0099547	regulation of translation at synapse, modulating synaptic transmission	Biological Process
Biological Process::GO:0099548	trans-synaptic signaling by nitric oxide	Biological Process
Biological Process::GO:0099550	trans-synaptic signaling, modulating synaptic transmission	Biological Process
Biological Process::GO:0099552	trans-synaptic signaling by lipid, modulating synaptic transmission	Biological Process
Biological Process::GO:0099553	trans-synaptic signaling by endocannabinoid, modulating synaptic transmission	Biological Process
Biological Process::GO:0099554	trans-synaptic signaling by soluble gas, modulating synaptic transmission	Biological Process
Biological Process::GO:0099555	trans-synaptic signaling by nitric oxide, modulating synaptic transmission	Biological Process
Biological Process::GO:0099557	trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission	Biological Process
Biological Process::GO:0099558	maintenance of synapse structure	Biological Process
Biological Process::GO:0099560	synaptic membrane adhesion	Biological Process
Biological Process::GO:0099562	maintenance of postsynaptic density structure	Biological Process
Biological Process::GO:0099563	modification of synaptic structure	Biological Process
Biological Process::GO:0099565	chemical synaptic transmission, postsynaptic	Biological Process
Biological Process::GO:0099566	regulation of postsynaptic cytosolic calcium ion concentration	Biological Process
Biological Process::GO:0099576	regulation of protein catabolic process at postsynapse, modulating synaptic transmission	Biological Process
Biological Process::GO:0099577	regulation of translation at presynapse, modulating synaptic transmission	Biological Process
Biological Process::GO:0099578	regulation of translation at postsynapse, modulating synaptic transmission	Biological Process
Biological Process::GO:0099587	inorganic ion import across plasma membrane	Biological Process
Biological Process::GO:0099590	neurotransmitter receptor internalization	Biological Process
Biological Process::GO:0099601	regulation of neurotransmitter receptor activity	Biological Process
Biological Process::GO:0099610	action potential initiation	Biological Process
Biological Process::GO:0099611	regulation of action potential firing threshold	Biological Process
Biological Process::GO:0099612	protein localization to axon	Biological Process
Biological Process::GO:0099622	cardiac muscle cell membrane repolarization	Biological Process
Biological Process::GO:0099623	regulation of cardiac muscle cell membrane repolarization	Biological Process
Biological Process::GO:0099624	atrial cardiac muscle cell membrane repolarization	Biological Process
Biological Process::GO:0099625	ventricular cardiac muscle cell membrane repolarization	Biological Process
Biological Process::GO:0099628	neurotransmitter receptor diffusion trapping	Biological Process
Biological Process::GO:0099633	protein localization to postsynaptic specialization membrane	Biological Process
Biological Process::GO:0099637	neurotransmitter receptor transport	Biological Process
Biological Process::GO:0099638	endosome to plasma membrane protein transport	Biological Process
Biological Process::GO:0099639	neurotransmitter receptor transport, endosome to plasma membrane	Biological Process
Biological Process::GO:0099640	axo-dendritic protein transport	Biological Process
Biological Process::GO:0099641	anterograde axonal protein transport	Biological Process
Biological Process::GO:0099642	retrograde axonal protein transport	Biological Process
Biological Process::GO:0099643	signal release from synapse	Biological Process
Biological Process::GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	Biological Process
Biological Process::GO:0101023	vascular endothelial cell proliferation	Biological Process
Biological Process::GO:0101024	mitotic nuclear membrane organization	Biological Process
Biological Process::GO:0101030	tRNA-guanine transglycosylation	Biological Process
Biological Process::GO:0104004	cellular response to environmental stimulus	Biological Process
Biological Process::GO:0106001	intestinal hexose absorption	Biological Process
Biological Process::GO:0106004	tRNA (guanine-N7)-methylation	Biological Process
Biological Process::GO:0106005	RNA 5'-cap (guanine-N7)-methylation	Biological Process
Biological Process::GO:0106014	regulation of inflammatory response to wounding	Biological Process
Biological Process::GO:0106015	negative regulation of inflammatory response to wounding	Biological Process
Biological Process::GO:0106016	positive regulation of inflammatory response to wounding	Biological Process
Biological Process::GO:0106020	regulation of vesicle docking	Biological Process
Biological Process::GO:0106027	neuron projection organization	Biological Process
Biological Process::GO:0106028	neuron projection retraction	Biological Process
Biological Process::GO:0106030	neuron projection fasciculation	Biological Process
Biological Process::GO:0106034	protein maturation by [2Fe-2S] cluster transfer	Biological Process
Biological Process::GO:0106035	protein maturation by [4Fe-4S] cluster transfer	Biological Process
Biological Process::GO:0106049	regulation of cellular response to osmotic stress	Biological Process
Biological Process::GO:0106056	regulation of calcineurin-mediated signaling	Biological Process
Biological Process::GO:0106057	negative regulation of calcineurin-mediated signaling	Biological Process
Biological Process::GO:0106058	positive regulation of calcineurin-mediated signaling	Biological Process
Biological Process::GO:0106070	regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	Biological Process
Biological Process::GO:0106071	positive regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	Biological Process
Biological Process::GO:0106072	negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	Biological Process
Biological Process::GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity	Biological Process
Biological Process::GO:0106091	glial cell projection elongation	Biological Process
Biological Process::GO:0106104	regulation of glutamate receptor clustering	Biological Process
Biological Process::GO:0106118	regulation of sterol biosynthetic process	Biological Process
Biological Process::GO:0106119	negative regulation of sterol biosynthetic process	Biological Process
